physics_frame,physics_time_s,physics_dt_s,command_index,nominal_command_time_s,scheduler_phase_error_s,cycle,segment,target_arm_q,left_q,left_qd,right_q,right_qd,left_ee_position_world_m,left_ee_orientation_world_wxyz,contacts
1642,27.383333333333333,0.016666666666666666,1368,27.36,0.006666666666667709,3,cycle_03_home_to_sleep,"[0.0,-1.4765461683273315,1.4159035682678223,0.0,-1.1056225299835205,0.0]","[3.9636329347558785e-06,-1.479309320449829,1.417049765586853,1.2800454896932933e-05,-1.110703468322754,3.890317657351261e-06,4.6932581199143897e-07,0.022375648841261864,-0.022757243365049362]","[1.898719710879959e-05,-0.0004945504479110241,0.07576959580183029,-0.00019835319835692644,-0.041428130120038986,4.7139743401203305e-05,-1.0191933142777998e-05,7.413455023197457e-05,7.955811452120543e-05]","[3.4873435652116314e-05,-0.9598903059959412,1.1624640226364136,0.0022735160309821367,-0.2912570536136627,-0.0001214050644193776,3.7365896332630655e-06,0.021808309480547905,-0.020783070474863052]","[-0.00010464160004630685,0.06067780405282974,-0.22455929219722748,-0.0036923701409250498,-0.020371316000819206,-0.00017814376042224467,8.08623281045584e-06,4.532666935119778e-06,-1.3595788459497271e-06]","[-0.43636584281921387,-0.019000614061951637,0.3167218863964081]","[0.8328930427462338,8.456409488844116e-06,-0.5534339881803433,-4.572794117866142e-07]",[]
1643,27.4,0.016666666666666666,1369,27.38,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.4809236526489258,1.4180723428726196,0.0,-1.1124497652053833,0.0]","[4.22923949372489e-06,-1.4824508428573608,1.4200756549835205,1.5595867807860486e-05,-1.109981656074524,3.898066552210366e-06,4.582730070978869e-07,0.02237585000693798,-0.022756876423954964]","[-1.0666542948456481e-05,0.35175392031669617,-0.4792095124721527,-2.9706716304644942e-06,-0.0817539319396019,-2.0522282284218818e-05,4.382128281577025e-06,1.5412042557727545e-06,-2.596988792902266e-07]","[3.487277353997342e-05,-0.9598913192749023,1.1624653339385986,0.0022735001984983683,-0.2912585437297821,-0.00012139591854065657,3.7361776321631623e-06,0.021808302029967308,-0.02078334242105484]","[-0.0001046262914314866,0.06041666865348816,-0.22438886761665344,-0.003692397614941001,-0.02035702019929886,-0.00017808580014389008,8.083354259724729e-06,4.531394552031998e-06,-1.3592816685559228e-06]","[-0.4365999698638916,-0.019000761210918427,0.31581825017929077]","[0.8330607624088987,9.702519024765142e-06,-0.5531814946647505,-1.0188669430882193e-06]",[]
1644,27.416666666666668,0.016666666666666666,1370,27.4,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.4853012561798096,1.4202409982681274,0.0,-1.1192771196365356,0.0]","[3.7966449326631846e-06,-1.4869452714920044,1.4211899042129517,2.113423397531733e-05,-1.1231579780578613,3.815740001300583e-06,4.6767473804720794e-07,0.02237619459629059,-0.022756418213248253]","[2.0943349227309227e-05,-0.04701528698205948,-0.1460261344909668,-0.0001763625768944621,-1.0417180061340332,4.038523184135556e-05,-8.895171049516648e-06,6.530705286422744e-05,6.97792784194462e-05]","[3.4873970435000956e-05,-0.9598903059959412,1.1624640226364136,0.002273507881909609,-0.2912571430206299,-0.000121386801765766,3.7358011013566284e-06,0.021808292716741562,-0.020783614367246628]","[-0.00010464290244271979,0.0606774166226387,-0.22456060349941254,-0.0036923587322235107,-0.020371170714497566,-0.00017816050967667252,8.089429684332572e-06,4.532321327133104e-06,-1.3600798638435663e-06]","[-0.43811529874801636,-0.01900113932788372,0.31594908237457275]","[0.8284529152403916,1.1952594020133351e-05,-0.5600587175286721,-2.640299520576444e-06]",[]
1645,27.433333333333334,0.016666666666666666,1370,27.4,0.016666666666669272,3,cycle_03_home_to_sleep,"[0.0,-1.4853012561798096,1.4202409982681274,0.0,-1.1192771196365356,0.0]","[4.27063787356019e-06,-1.4852944612503052,1.4192177057266235,6.546826625708491e-06,-1.1221106052398682,3.7896504636592e-06,4.623092308975174e-07,0.022376080974936485,-0.022756418213248253]","[3.633063897723332e-06,0.531920313835144,-0.33126017451286316,-6.905687041580677e-05,0.4757501482963562,4.4435157178668305e-05,-9.855762073129881e-06,1.7094851500587538e-05,2.3103166313376278e-05]","[3.4873322874773294e-05,-0.9598913192749023,1.1624653339385986,0.002273491583764553,-0.29125863313674927,-0.00012137787416577339,3.735395239345962e-06,0.021808283403515816,-0.020783886313438416]","[-0.00010462606587680057,0.06041717529296875,-0.22438766062259674,-0.003692466765642166,-0.020356785506010056,-0.0001780981692718342,8.083828106464352e-06,4.5312626753002405e-06,-1.359216639684746e-06]","[-0.43793487548828125,-0.01900022104382515,0.3165115416049957]","[0.8286561612446391,5.7276338899636495e-06,-0.5597579534022644,1.183711003925821e-06]",[]
1646,27.45,0.016666666666666666,1371,27.42,0.013333333333331865,3,cycle_03_home_to_sleep,"[0.0,-1.4896787405014038,1.4224096536636353,0.0,-1.126104474067688,0.0]","[3.558445314411074e-06,-1.4923591613769531,1.4262384176254272,1.7485142961959355e-05,-1.1218187808990479,3.779092139666318e-06,4.561796345114999e-07,0.02237633988261223,-0.022755948826670647]","[1.197266101371497e-06,-0.15863241255283356,-0.056925371289253235,5.753256846219301e-05,-0.56009441614151,-4.019228072138503e-05,8.856816748448182e-06,-8.151108886522707e-06,-3.819644916802645e-06]","[3.4874523407779634e-05,-0.9598903059959412,1.1624640226364136,0.0022735001984983683,-0.2912570536136627,-0.00012136882287450135,3.73498619410384e-06,0.02180827409029007,-0.020784158259630203]","[-0.00010464294609846547,0.06067796051502228,-0.2245592623949051,-0.0036923838779330254,-0.02037164196372032,-0.00017816913896240294,8.08681215858087e-06,4.5328833948588e-06,-1.359819862045697e-06]","[-0.43851250410079956,-0.019000940024852753,0.31444039940834045]","[0.8287254782268304,1.0320917052718398e-05,-0.5596553239515365,-1.9725412667079566e-06]",[]
1647,27.466666666666665,0.016666666666666666,1372,27.44,0.00999999999999801,3,cycle_03_home_to_sleep,"[0.0,-1.494056224822998,1.424578309059143,0.0,-1.1329317092895508,0.0]","[3.999986347480444e-06,-1.4956682920455933,1.4244658946990967,1.9635115677374415e-05,-1.1396633386611938,3.675446578199626e-06,4.713288319635467e-07,0.022376591339707375,-0.022755591198801994]","[1.1567335604922846e-05,0.362339049577713,-0.6102001070976257,-0.00019749486818909645,-1.009763479232788,3.901115996995941e-05,-9.015870091388933e-06,0.00011290879047010094,0.00011755288142012432]","[3.487386129563674e-05,-0.9598913192749023,1.1624653339385986,0.002273484133183956,-0.2912585437297821,-0.00012135957513237372,3.7345739656302612e-06,0.021808264777064323,-0.02078443020582199]","[-0.00010462723730597645,0.060416579246520996,-0.22438879311084747,-0.0036924611777067184,-0.020357009023427963,-0.00017808408301789314,8.083401553449221e-06,4.531224476522766e-06,-1.3591936749435263e-06]","[-0.44037964940071106,-0.01900104433298111,0.31556689739227295]","[0.8222558384746576,1.130253097404571e-05,-0.5691180334179503,-2.252869349556409e-06]",[]
1648,27.483333333333334,0.016666666666666666,1373,27.46,0.006666666666664156,3,cycle_03_home_to_sleep,"[0.0,-1.4984337091445923,1.4267469644546509,0.0,-1.1397590637207031,0.0]","[3.6733827073476277e-06,-1.5012297630310059,1.4278992414474487,7.438974989781855e-06,-1.14488685131073,3.6489841477305163e-06,4.661049786136573e-07,0.022376591339707375,-0.022755464538931847]","[7.058111805235967e-06,0.018362335860729218,0.10702129453420639,-7.74760264903307e-05,0.10034607350826263,4.0526992961531505e-05,-9.371400665258989e-06,6.71738016535528e-05,7.283790182555094e-05]","[3.4875061828643084e-05,-0.9598903059959412,1.1624640226364136,0.0022734925150871277,-0.2912571430206299,-0.00012135031283833086,3.7341580991778756e-06,0.021808255463838577,-0.02078470215201378]","[-0.00010464323713677004,0.06067747622728348,-0.2245606929063797,-0.0036924455780535936,-0.02037135325372219,-0.00017816227045841515,8.087378773780074e-06,4.532738785201218e-06,-1.3592457435152028e-06]","[-0.44135716557502747,-0.019000280648469925,0.3147423267364502]","[0.8201583048350723,5.8598818141715495e-06,-0.5721366576048693,6.714835963155898e-07]",[]
1649,27.5,0.016666666666666666,1374,27.48,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.5028111934661865,1.4289156198501587,0.0,-1.146586298942566,0.0]","[3.881124030158389e-06,-1.504213571548462,1.4310356378555298,1.2041064110235311e-05,-1.143480658531189,3.648730626082397e-06,4.5652220137526456e-07,0.022376922890543938,-0.0227548535913229]","[-1.0733787348726764e-05,0.35160040855407715,-0.5016462802886963,3.407083568163216e-05,-0.16999852657318115,-3.168884722981602e-05,7.2378848017251585e-06,2.9419561542454176e-07,-4.961372042089351e-07]","[3.4874385164584965e-05,-0.9598913192749023,1.1624653339385986,0.002273475518450141,-0.29125863313674927,-0.00012134090502513573,3.7337513276725076e-06,0.02180824615061283,-0.020784974098205566]","[-0.0001046261822921224,0.06041710078716278,-0.22438757121562958,-0.003692571073770523,-0.020356811583042145,-0.00017806989490054548,8.083638022071682e-06,4.530815203906968e-06,-1.3595681593869813e-06]","[-0.4414899945259094,-0.019000625237822533,0.3137780725955963]","[0.8206039993352554,7.908791599180717e-06,-0.5714972232760118,-4.93600982991731e-07]",[]
1650,27.516666666666666,0.016666666666666666,1375,27.5,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.5071887969970703,1.431084394454956,0.0,-1.1534136533737183,0.0]","[3.475645144135342e-06,-1.5089912414550781,1.4318526983261108,1.672957296250388e-05,-1.1585545539855957,3.5620078051579185e-06,4.6810532694507856e-07,0.02237738110125065,-0.022754225879907608]","[1.9369203073438257e-05,-0.059246428310871124,-0.14232929050922394,-0.00015594775322824717,-1.1042064428329468,3.3496140531497076e-05,-7.9938226917875e-06,8.318079198943451e-05,8.778812480159104e-05]","[3.4875596611527726e-05,-0.9598903059959412,1.1624640226364136,0.002273482969030738,-0.2912570536136627,-0.00012133190466556698,3.7333445561671397e-06,0.021808236837387085,-0.020785246044397354]","[-0.00010464414663147181,0.060677967965602875,-0.22455932199954987,-0.003692483063787222,-0.0203715767711401,-0.00017817487241700292,8.088206413958687e-06,4.532462298811879e-06,-1.3595763448392972e-06]","[-0.4432046115398407,-0.0190009493380785,0.31399932503700256]","[0.8151277527147276,9.836629404672509e-06,-0.5792812327820048,-2.0097941919412277e-06]",[]
1651,27.533333333333335,0.016666666666666666,1375,27.5,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.5071887969970703,1.431084394454956,0.0,-1.1534136533737183,0.0]","[3.958528850489529e-06,-1.5072165727615356,1.4300591945648193,1.7877936215882073e-06,-1.1561992168426514,3.539943236319232e-06,4.614423687598901e-07,0.022377265617251396,-0.022754225879907608]","[1.6745580069255084e-06,0.5648887157440186,-0.3207177519798279,-6.124019273556769e-05,0.6509187817573547,3.776517041842453e-05,-8.989845809992403e-06,1.2104967936465982e-05,1.8355609427089803e-05]","[3.487492722342722e-05,-0.9598913192749023,1.1624653339385986,0.0022734669037163258,-0.2912585437297821,-0.00012132270057918504,3.7329436963773333e-06,0.02180822752416134,-0.020785517990589142]","[-0.00010462921636644751,0.06041659414768219,-0.22438886761665344,-0.0036925163585692644,-0.020357055589556694,-0.00017808802658692002,8.084074579528533e-06,4.531096237769816e-06,-1.3593623862107052e-06]","[-0.44291236996650696,-0.01899995096027851,0.314475953578949]","[0.815803980103867,3.470108034335107e-06,-0.578328510476104,2.26683922586464e-06]",[]
1652,27.55,0.016666666666666666,1376,27.52,0.013333333333335418,3,cycle_03_home_to_sleep,"[0.0,-1.5115662813186646,1.4332530498504639,0.0,-1.1602410078048706,0.0]","[3.2434609238407575e-06,-1.5140641927719116,1.437220573425293,1.4105352420301642e-05,-1.1553205251693726,3.5274763376946794e-06,4.555124633043306e-07,0.022377774119377136,-0.022753385826945305]","[4.042267391923815e-07,-0.1742343157529831,-0.06314609944820404,5.854692426510155e-05,-0.6704897880554199,-3.4162570955231786e-05,8.128130502882414e-06,-2.3196496840682812e-05,-1.8697903215070255e-05]","[3.487613139441237e-05,-0.9598903059959412,1.1624640226364136,0.0022734745871275663,-0.2912571430206299,-0.00012131378753110766,3.7325396533560706e-06,0.021808218210935593,-0.02078578993678093]","[-0.00010464429942658171,0.06067744642496109,-0.22456073760986328,-0.003692550817504525,-0.020371122285723686,-0.00017817926709540188,8.08721233624965e-06,4.532719685812481e-06,-1.3594583379017422e-06]","[-0.4433572292327881,-0.019000720232725143,0.31232842803001404]","[0.8161486899191437,8.635223055173342e-06,-0.5778419471337312,-1.1818483668048943e-06]",[]
1653,27.566666666666666,0.016666666666666666,1377,27.54,0.010000000000001563,3,cycle_03_home_to_sleep,"[0.0,-1.5159437656402588,1.4354217052459717,0.0,-1.1670682430267334,0.0]","[3.6670903682534117e-06,-1.5177863836288452,1.4350782632827759,1.537408934382256e-05,-1.1752904653549194,3.4170043363701552e-06,4.737032384127815e-07,0.02237800508737564,-0.022752994671463966]","[1.0467520041856915e-05,0.36543479561805725,-0.620724618434906,-0.0001752154203131795,-1.0782727003097534,3.279583324911073e-05,-8.226219506468624e-06,0.00013155717169865966,0.00013635597133543342]","[3.4875458368333057e-05,-0.9598913192749023,1.1624653339385986,0.0022734568919986486,-0.29125863313674927,-0.00012130459799664095,3.732115601451369e-06,0.021808208897709846,-0.020786061882972717]","[-0.00010462673526490107,0.0604170486330986,-0.22438746690750122,-0.003692624857649207,-0.020356984809041023,-0.00017808697884902358,8.083281500148587e-06,4.531085323833395e-06,-1.359382849841495e-06]","[-0.44548696279525757,-0.01900084875524044,0.31355592608451843]","[0.8086166490512353,9.160489067099185e-06,-0.5883358860303785,-1.4444813484211941e-06]",[]
1654,27.583333333333332,0.016666666666666666,1378,27.56,0.006666666666667709,3,cycle_03_home_to_sleep,"[0.0,-1.520321249961853,1.4375903606414795,0.0,-1.1738955974578857,0.0]","[3.396183956283494e-06,-1.523085355758667,1.438828706741333,2.8967328944418114e-06,-1.1788853406906128,3.3967480703722686e-06,4.666063091463002e-07,0.02237803116440773,-0.022752830758690834]","[3.405326424399391e-06,0.03850855305790901,0.14001266658306122,-6.791099440306425e-05,0.2688087522983551,3.428717172937468e-05,-8.53203164297156e-06,5.6381850299658254e-05,6.233326712390408e-05]","[3.4876637073466554e-05,-0.9598903059959412,1.1624640226364136,0.002273464808240533,-0.2912570536136627,-0.00012129560491302982,3.731704737219843e-06,0.0218081995844841,-0.020786333829164505]","[-0.00010464617662364617,0.060677990317344666,-0.22455935180187225,-0.00369253265671432,-0.02037135884165764,-0.00017818453488871455,8.087724381766748e-06,4.532713319349568e-06,-1.3598580608231714e-06]","[-0.4462625980377197,-0.01900002546608448,0.31255653500556946]","[0.8071009525314748,3.7532300244430986e-06,-0.5904134588623876,1.6884878497060389e-06]",[]
1655,27.6,0.016666666666666666,1379,27.58,0.0033333333333338544,3,cycle_03_home_to_sleep,"[0.0,-1.5246988534927368,1.4397590160369873,0.0,-1.1807228326797485,0.0]","[3.5482889870763756e-06,-1.5259755849838257,1.4419610500335693,9.441634574614e-06,-1.1769156455993652,3.3849312330858083e-06,4.5958816485835996e-07,0.02237892337143421,-0.02275119163095951]","[-9.154231520369649e-06,0.3515464663505554,-0.5263997912406921,1.6024423530325294e-05,-0.32826167345046997,-1.5859692211961374e-05,3.99440796172712e-06,-3.712158650159836e-05,-5.036054062657058e-08]","[3.487595677142963e-05,-0.9598913192749023,1.1624653339385986,0.0022734487429261208,-0.2912585437297821,-0.0001212866191053763,3.731286597030703e-06,0.021808190271258354,-0.020786605775356293]","[-0.0001046302350005135,0.06041654199361801,-0.22438880801200867,-0.003692600643262267,-0.020357009023427963,-0.00017810624558478594,8.083665306912735e-06,4.5308142944122665e-06,-1.3596293229056755e-06]","[-0.4463214576244354,-0.01900045946240425,0.3115791380405426]","[0.807753304830079,6.612390484300334e-06,-0.5895206514553668,4.284083975743835e-08]",[]
1656,27.616666666666667,0.016666666666666666,1380,27.6,0.0,3,cycle_03_home_to_sleep,"[0.0,-1.529076337814331,1.4419276714324951,0.0,-1.1875501871109009,0.0]","[3.1662189030612353e-06,-1.5310966968536377,1.442482829093933,1.2729095033137128e-05,-1.1941795349121094,3.291124585302896e-06,4.742498163068376e-07,0.022379280999302864,-0.02275031991302967]","[1.741318374115508e-05,-0.07501804828643799,-0.13681156933307648,-0.00013821152970194817,-1.1158809661865234,2.768964259303175e-05,-7.192603334260639e-06,0.00010214548092335463,0.00010702976578613743]","[3.487714639049955e-05,-0.9598903059959412,1.1624640226364136,0.002273456659168005,-0.2912571430206299,-0.0001212774877785705,3.7308875562303e-06,0.021808180958032608,-0.02078687772154808]","[-0.00010464586375746876,0.0606774166226387,-0.2245606929063797,-0.0036925822496414185,-0.020371081307530403,-0.00017817202024161816,8.087842616077978e-06,4.532590537564829e-06,-1.3594609526990098e-06]","[-0.4482671022415161,-0.019000688567757607,0.31188076734542847]","[0.8012608865457308,7.821247081207464e-06,-0.5983151273615971,-1.0263174902941925e-06]",[]
1657,27.633333333333333,0.016666666666666666,1380,27.6,0.01666666666666572,3,cycle_03_home_to_sleep,"[0.0,-1.529076337814331,1.4419276714324951,0.0,-1.1875501871109009,0.0]","[3.6629930946219247e-06,-1.5290708541870117,1.4409701824188232,-2.1911448584432947e-06,-1.1900050640106201,3.2732004910940304e-06,4.661839909658738e-07,0.02237916737794876,-0.02275029569864273]","[-4.9072696128860116e-08,0.6041660904884338,-0.31021368503570557,-5.2558796596713364e-05,0.844072699546814,3.151154305669479e-05,-8.067661838140339e-06,-5.140223038324621e-07,1.6108344425447285e-05]","[3.4876484278356656e-05,-0.9598913192749023,1.1624653339385986,0.0022734389640390873,-0.29125863313674927,-0.00012126805086154491,3.7304664601833792e-06,0.021808171644806862,-0.020787149667739868]","[-0.00010462783393450081,0.060417138040065765,-0.22438757121562958,-0.0036927012261003256,-0.020356781780719757,-0.00017807979020290077,8.083670763880946e-06,4.5307779146241955e-06,-1.3594431038654875e-06]","[-0.447795033454895,-0.018999703228473663,0.31223616003990173]","[0.8026609645117634,1.6037375060854376e-06,-0.5964355589981548,3.0053780093714902e-06]",[]
1658,27.65,0.016666666666666666,1381,27.62,0.013333333333331865,3,cycle_03_home_to_sleep,"[0.0,-1.5334538221359253,1.444096326828003,0.0,-1.1943775415420532,0.0]","[2.9365814953052904e-06,-1.5357781648635864,1.4481717348098755,1.16803239507135e-05,-1.1888319253921509,3.2576754165347666e-06,4.607558707903081e-07,0.022379938513040543,-0.022748786956071854]","[3.115528670605272e-07,-0.19771014153957367,-0.07218772172927856,5.779461935162544e-05,-0.8463179469108582,-2.92940458166413e-05,7.534327778557781e-06,-3.5196240787627175e-05,-3.049847873626277e-05]","[3.487767753540538e-05,-0.9598903059959412,1.1624640226364136,0.0022734468802809715,-0.2912570536136627,-0.00012125868670409545,3.730073331098538e-06,0.021808162331581116,-0.020787421613931656]","[-0.0001046474208123982,0.06067788600921631,-0.2245592325925827,-0.003692598082125187,-0.020371414721012115,-0.00017816580657381564,8.087813512247521e-06,4.53242682851851e-06,-1.3594615211331984e-06]","[-0.44814708828926086,-0.01900060474872589,0.3100593388080597]","[0.8031580028372682,7.303431786869724e-06,-0.5957660802903081,-7.953494957902011e-07]",[]
